Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Ковбасенко Ю.I.,Зарубіжна література. Підручник. 10 клас Зарубіжна література. Підручник. 10 клас,Українська мова,,,,Літера,2019.0,9789661789110.0,Література (Школярам та абітурієнтам)
Кліщ О.М.,Технології. Альбом-посібник. 1 клас,Українська мова,,,,Літера,2019.0,9789661789288.0,Збірники завдань (Школярам та абітурієнтам)
"Біда О.,Дерій С.",ЗНО 2021: Комплексне видання Біологія,Українська,,,,Літера,2019.0,9789669451774.0,ЗНО (Школярам та абітурієнтам)
Александрова Л.,ЗНО 2021: Фізика. Підготовка до тестування. Практичний помічник,Українська,,,,Літера,2019.0,9789669451767.0,ЗНО (Школярам та абітурієнтам)
Альошина М.О.,ЗНО 2021: Типові тестові завдання Фізика,Українська,,,,Літера,2019.0,9789669451750.0,ЗНО (Школярам та абітурієнтам)
Захарійченко Ю.О.,ЗНО 2021: Математика. 2000 тестів для підготовки до ЗНО,Українська,,,,Літера,2019.0,9789669451736.0,ЗНО (Школярам та абітурієнтам)
Захарійченко Ю.О.,ЗНО 2021: Комплексне видання Математика,Українська,,,,Літера,2019.0,9789669451729.0,ЗНО (Школярам та абітурієнтам)
Заболотний В.,Українська мова. 8 клас. Зошит тренажер з правопису,Українська,,,,Літера,2019.0,9789661786812.0,Українська мова (Школярам та абітурієнтам)
Власов В.,Історія України. 2000 тестів для підготовки до ЗНО 2021,Українська,,,,Літера,2019.0,9789669451972.0,Історія України (Школярам та абітурієнтам)
Власов В.,"ЗНО+ДПА 2021. Історія України. Пам’ятки архітектури, образотворчого мистецтва та персоналії + тестові завдання",Українська,,,,Літера,2019.0,9789669451965.0,ЗНО (Школярам та абітурієнтам)
"Дідович Р.,Коршак Є.",Фізика. Довідник для абітурієнтів та школярів,Українська мова,,,,Літера,2019.0,9789661783248.0,Довідники (Школярам та абітурієнтам)
"Орлова О.,Радченко І.,Мелешко В.",Українська література. Довідник для абітурієнтів та учнів загальноосвітніх навчальних закладів,Українська мова,,,,Літера,2019.0,9789661785129.0,Література (Школярам та абітурієнтам)
Авраменко А.,Українська мова та література. Власне висловлення. Посібник для підготовки до ЗНО 2021,Українська,,,,Грамота,2019.0,9789663498416.0,Українська мова (Школярам та абітурієнтам)
,Мандруймо у Дивосвіт,Українська мова,,,,Картографія,2018.0,9786176709633.0,Підручники з природознавства та я досліджую світ
Барзотти Э.,Ілюстрований словник ENGLISH,Українська,,,,Пегас,2020.0,9789669472878.0,Словники (Школярам та абітурієнтам)
Суховеенко К.,Польський супертренажер. Доконаний і недоконаний вид дієслів без CD,російська,,,,New Time,2020.0,9789662654899.0,Самовчителі  (Школярам та абітурієнтам)
Бровченко,Чарівний пензлик. Альбом з мистецтва 1 кл. за прогр.Савченко,Українська мова,,,,Підручники і посібники,2020.0,9789660733244.0,Робочі зошити  (Школярам та абітурієнтам)
Бровченко А.,Майстер Саморобко 3 кл. Альбом-посібник з трудового навчання. (до підр. Н.Гільберг.) /НУШ/,Українська мова,,,,Підручники і посібники,2020.0,9789660736719.0,Збірники завдань (вихователям та педагогам)
Рябова О.Б.,Фінансова грамотність 2 кл Робочий зошит. Фінансова абетка,Українська мова,,,,Мандрiвець,2020.0,9789666349500.0,Робочі зошити  (Школярам та абітурієнтам)
Бикова І.А.,Позакласне читання 3 кл НУШ,Українська мова,,,,ПЕТ,2020.0,9789669251602.0,Читання (Школярам та абітурієнтам)
Костильов,ЗНО 2021 Біологія. Комплексна підготовка,Українська,,,,Генеза,2020.0,9789661110730.0,Біологія (Школярам та абітурієнтам)
Сапун Г.,"Сапун Г. Комплект таблиць ""Таблиці складів"" (Вчимося читати)",Українська,,,,Підручники і посібники,2020.0,,Читання (Школярам та абітурієнтам)
Ковальська М.,Польська мова за 4 тижні. Інтенсивний курс польської мови з електронним аудіододатком,Українська,,,,Богдан,2020.0,9789661061001.0,Словники (Школярам та абітурієнтам)
Маттео М.,ШД ДНЗ/жовті Журнал здоров`я працівників харчоблоку,Українська,,,,Ранок,2020.0,9789663139883.0,Шкільна документація (Вихователям та педагогам)
"Шевченко К. Н.,Щербак К Н",Супертренажер 4 кл. Вправи з української мови,Українська мова,,,,Торсінг,2020.0,9789669398420.0,Збірники завдань (вихователям та педагогам)
,"Новий Український правопис: коментарі, завдання та вправи. 5–11-й класи",Українська мова,,,,Основа,2019.0,9786170037480.0,Довідники (Школярам та абітурієнтам)
Давиденко Л.,для читання англійською мовою 2 кл. Нов. прогр.,Українська,,,,Підручники і посібники,2020.0,9789660724075.0,Іноземна мова (Школярам та абітурієнтам)
Козак,Математика 1кл Зошит учня Ч.2 до підр. Листопад (НУШ),Українська,,,,Підручники і посібники,2020.0,9789660733619.0,Робочі зошити  (Школярам та абітурієнтам)
"Мерзляк,Полонский",Математика 11 кл Учебник уровень стандарта (нов) Мерзляк,російська,,,,Гімназія,2020.0,9789664743362.0,Підручники. Посібники (вихователям та педагогам)
Без автора,Картки англ. мова B1.2 Intermediate 500 шт.,Українська,,,,English Student,2019.0,9786177702053.0,Іноземна мова (Школярам та абітурієнтам)
Яцина В.М.,3000 вправ та завдань Математика 1 кл. Нов. прогр.,Українська,,,,Час майстрів,2020.0,9789669152688.0,Підручники. Посібники (вихователям та педагогам)
,Розвивайко. Англійська мова. Граємо зі словами. 1 кл,Українська,,,,УЛА,2015.0,9789662842036.0,Збірники завдань (вихователям та педагогам)
Василь Федієнко,Супутник букваря. Навчальний посібник (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2020.0,9789664296448.0,"Читання, мовлення, логопедія"
,Українська мова для іноземців. Крок за кроком,Українська мова,,,,Фоліо,2017.0,9789660379091.0,Підручники. Посібники (вихователям та педагогам)
,ЗНО 2020: Типові тестові завдання Географія,Українська,,,,Літера,2019.0,9789669450548.0,ЗНО (Школярам та абітурієнтам)
,"Я досліджую світ. Підручник для 2 класу ЗЗСО: У 2 ч. Частина 1 (Бібік, Бондарчук)",Українська мова,,,,Ранок,2019.0,9786170951977.0,Підручники. Посібники (вихователям та педагогам)
,"Хрестоматія ""ДИВОСВІТ"". Українська література 6 кл ~ 10 шт.; ; (Л0531У)",російська,,,,Літера,,9789661785068.0,Хрестоматії
Бібік Н.,Я досліджую світ. 3 клас. РЗ у 2 ч. Ч. 1,Українська мова,,,,Ранок,2020.0,9786170966124.0,Робочі зошити  (Школярам та абітурієнтам)
,Атлас історії з багаторазовими наліпками,Українська,,,,Кристал Бук,2020.0,9789669870629.0,Атласи. Контурні карти (Школярам та абітурієнтам)
Іван Бех,Основы здоровья 4 кл Раб. тетрадь к уч. Бех,Українська,,,,Алатон,2015.0,9789662663266.0,Робочі зошити  (Школярам та абітурієнтам)
,Фінансова грамотність 7 кл Робочий зошит. Фінансова кул-ра,Українська мова,,,,Мандрiвець,2020.0,9789666349937.0,Робочі зошити  (Школярам та абітурієнтам)
Коршевнюк,Природознавство 5 кл Робочий зошит,Українська,,,,Генеза,2020.0,9789661109154.0,"Технології, трудове навчання (Школярам та абітурієнтам)"
Корнієнко М.М.,Інформатика: Підручник для 5 кл. ЗЗСО (Корнієнко),Українська мова,,,,Ранок,2019.0,9786170943651.0,Інформатика (Школярам та абітурієнтам)
Коченгина,Літературне читання. 4 клас. Підручник для ЗОЗ з навчанням українською мовою,Українська,,,,Ранок,2015.0,9786170924940.0,Підручники. Посібники (вихователям та педагогам)
,Золотий віночок. 3 клас. Хрестоматія для додаткового читання,Українська,,,,Ранок,2019.0,9789663151854.0,Хрестоматії
Листопад,Листопад Математика 3 кл. Математичний тренажер,Українська,,,,Оріон,2020.0,9789669910745.0,Збірники завдань (вихователям та педагогам)
,Українська мова та література. Тестові зошити. Підготовка до ЗНО,Українська,,,,Ранок,2020.0,9786170960344.0,ЗНО (Школярам та абітурієнтам)
,Українська мова. Підручник для 2 класу ЗЗСО (у 2-х частинах). Ч. 1 (Іваниця),Українська мова,,,,Ранок,2019.0,9786170952042.0,Підручники. Посібники (вихователям та педагогам)
,"Читайка. 4 касс: рабочая тетрадь. К учеб. Гавриш Н. В., Маркотенко Т. С.",російська,,,,Ранок,2015.0,9786170926388.0,Робочі зошити  (Школярам та абітурієнтам)
,Швидка англійська 4. Фразові дієслова,Українська,,,,Мандрiвець,2020.0,9789669441263.0,Іноземні мови
,Українська мова. Інтерактивний довідник-практикум із тестами. Підготовка до ЗНО,Українська,,,,Ранок,2020.0,9786170940391.0,ЗНО (Школярам та абітурієнтам)
,Українська мова для іноземців. Рівень В1,Українська мова,,,,Університетська книга,2020.0,9789666809066.0,Підручники. Посібники (вихователям та педагогам)
,Математика. Отрывные карточки : Экспресс-контроль. 3 кл. (к двум учебникам),російська,,,,Ранок,,9786170915474.0,Контроль знань (вихователям та педагогам)
Листопад,"Листопад Математика ППК , 3 кл. Збірник завд.д/оц.навч.досягнень (2020)",Українська мова,,,,Оріон,2020.0,9789669910479.0,Контроль знань (вихователям та педагогам)
,Математика. 3 клас. Робочий зошит у 2 частинах. Частина 1,Українська мова,,,,Ранок,2020.0,9786170965806.0,Робочі зошити  (Школярам та абітурієнтам)
,"Л1143У; НУШ 2 клас ЧИТАНКА ""ЧАРІВНЕ СЛОВО"" НОВИЙ ПРАВОПИС ; 20; НУШ",Українська,,,,Літера,2020.0,9789669451583.0,Хрестоматії
Лишенко Г.П.,Математика 2 кл Підручник Лишенко,Українська,,,,Генеза,2020.0,9789661109642.0,Підручники. Посібники (вихователям та педагогам)
"Іщенко О.Л.,Логачевська С.П.",Л1063У; НУШ 2 клас Підручник Українська мова та читання Частина 2 ; 5;,Українська,,,,Літера,2019.0,9789669450661.0,Підручники. Посібники (вихователям та педагогам)
,Тестовий контроль результатів навчання Українська мова та література 9 кл,Українська,,,,Літера,2019.0,9789669450036.0,Контроль знань (вихователям та педагогам)
,Немецкий за рулем КНИГА + Mp3 диск (базовый разговорный курс),Російсько-німецький,,,,Лінгвіст,2020.0,9789662583168.0,Розмовники  (Школярам та абітурієнтам)
Олег Таланов,"Італійсько-укр, укр.-італ. словник 100 т.с.",Українська мова,,,,,2020.0,9789664982372.0,Словники (Школярам та абітурієнтам)
,"Считаю, решаю. Математика. Часть 1. 1 класс",російська,,,,АРТ,2015.0,9786177115044.0,Робочі зошити  (Школярам та абітурієнтам)
,Українська література. Інтерактивна хрестоматія 2021. Підготовка до ЗНО,Українська,,,,Ранок,2020.0,9786170966353.0,ЗНО (Школярам та абітурієнтам)
,Історія України. 7 клас. Атлас,Українська,,,,Ранок,2020.0,9786170900364.0,Атласи. Контурні карти (Школярам та абітурієнтам)
,Просто. Швидко. Наочно. Математика 3 кл.,Українська мова,,,,УЛА,2020.0,9789662846041.0,Довідники (Школярам та абітурієнтам)
,"Європейський Союз: Історія і засади функціонування: Навч. посіб. — 2-ге вид., виправ. і доп. Рекомен",Українська,,,,Знання,2020.0,9789663469379.0,Підручники. Посібники (вихователям та педагогам)
,Укр. мова. 1 клас. Робочий зошит у 2 частинах. Частина 2,Українська мова,,,,Ранок,2018.0,9786170946645.0,Робочі зошити  (Школярам та абітурієнтам)
,"РЗ Математика 2 клас частина 4 (Гісь, Філяк)",Українська,,,,Ранок,2019.0,9786170954121.0,Робочі зошити  (Школярам та абітурієнтам)
,"Мистецтво 2 клас. (Рубля, Щеглова, Мед)",Українська мова,,,,Ранок,2019.0,9786170951823.0,Підручники. Посібники (вихователям та педагогам)
,ДПА: Довідник молодшого школяра Математика ~ 30 шт.; ; (Л0164У),Українська,,,,Літера,2010.0,9789661780759.0,ДПА
,Дидакта. Мистецтво. 3 клас. Зошит-альбом,Українська мова,,,,Ранок,2020.0,9786170965844.0,Робочі зошити  (Школярам та абітурієнтам)
,ЗНО 2021: Типові тестові завдання Математика+короткий математичний довідник,Українська,,,,Літера,2020.0,9789669451712.0,ЗНО (Школярам та абітурієнтам)
,Словник синонімів та антонімів сучасної української мови. 5–11-ті класи.,Українська мова,,,,Основа,2019.0,9786170036834.0,Словники (Школярам та абітурієнтам)
,ГРАМОТЕЙЧИК 4 кл. Тетрадь для успешного овладения орфогр. и пунктуац. навыками,російська,,,,Ранок,2018.0,9786170905246.0,Робочі зошити  (Школярам та абітурієнтам)
,Першокласні. каліграфічні прописи до букв. Вашуленка Ч. 1 (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2020.0,9789664296714.0,Прописи (Школярам та абітурієнтам)
,Математика. 3 клас. Навчальний зошит: У 4 ч. Ч. 3,Українська мова,,,,Ранок,2020.0,9786170965752.0,Робочі зошити  (Школярам та абітурієнтам)
,Навчальні міні-плакати. Англійська мова 1 кл.,Українська,,,,УЛА,2020.0,9789662846539.0,Іноземна мова (Школярам та абітурієнтам)
,Зарубіжна література. 11-й клас. Рівень стандарту,Українська мова,,,,Основа,2019.0,9786170036827.0,Література (Школярам та абітурієнтам)
,Шкільний словничок.Тлумачний словник 1-4 кл,Українська,,,,УЛА,2015.0,9789662841565.0,Словники (Школярам та абітурієнтам)
,Тренажер з української мови 2 кл.,Українська,,,,УЛА,2015.0,9789662840353.0,Збірники завдань (вихователям та педагогам)
Мясоєдова С.В.,Л1155У; ЗНО 2021: Типові тестові завдання Англійська мова ; 10; ЗНО,Українська,,,,Літера,2020.0,9789669451699.0,ЗНО (Школярам та абітурієнтам)
"Гісем О.,Мартинюк",Всемирная история: учебник для 9 кл. ОУЗ. ГОСЗАКАЗ,російська,,,,Ранок,2017.0,9786170935113.0,Всесвітня історія (вихователям та педагогам)
,Вивчаємо математику. Комплекс практичних матеріалів. Молодший дошкільний вік,Українська,,,,Ранок,2014.0,9789667463113.0,Методична література (вихователям та педагогам)
,Логика. 2 класс. Тетрадь для дополнительных заданий. По программе Митника А. Я.,російська,,,,Ранок,2013.0,9786170911131.0,Робочі зошити  (Школярам та абітурієнтам)
Грущинська,"Я досліджую світ, 2кл. Підручник, ч.1 Грущинська",Українська мова,,,,Оріон,2020.0,9786177712410.0,Підручники. Посібники (вихователям та педагогам)
Ривкінд Й.Я.,Інформатика 6 кл Робочий зошит до підр. Ривкінд 2019 р.,Українська мова,,,,Генеза,2020.0,9789661109727.0,Інформатика (Школярам та абітурієнтам)
,Математика. 4 кл. Навчальний зошит: У 3 ч. Ч. 2,Українська мова,,,,Ранок,2015.0,9786170921017.0,Робочі зошити  (Школярам та абітурієнтам)
Марофеєва Н.Ф.,Самовчитель Угорська мова (Книга+аудіододаток на сайті),Українська,,,,,2020.0,9789664983348.0,Розмовники  (Школярам та абітурієнтам)
Олег Таланов,Англо-український розмовник,Українська,,,,,2020.0,9789664982020.0,Розмовники  (Школярам та абітурієнтам)
Заболотний В.,Українська мова 9 кл Підручник Заболотний,Українська мова,,,,Генеза,2017.0,9789661108300.0,Підручники. Посібники (вихователям та педагогам)
,Я досліджую світ. Підручник для 2 класу: У 2 ч. Частина 2 (Корнієнко та ін.)ГОСЗАКАЗ,Українська мова,,,,Ранок,2019.0,9786170951984.0,Підручники. Посібники (вихователям та педагогам)
,Ігрові завдання з наліпками. Математика. 2 клас,Українська мова,,,,УЛА,2020.0,9789662847673.0,Збірники завдань (Школярам та абітурієнтам)
,Інформатика. 6 кл. Робочий зошит: До підруч. Й. Я. Ривкінда та ін.,Українська мова,,,,Ранок,2019.0,9786170957962.0,Робочі зошити  (Школярам та абітурієнтам)
,Физика. 10 кл. Сборник задач. Уровень стандарта НОВАЯ ПРОГРАММА,російська,,,,Ранок,2019.0,9786170952714.0,Збірники завдань (вихователям та педагогам)
Маттео М.,Українсько-польський розмовник,Українська / Польська,,,,Фоліо,,9789660365131.0,Розмовники  (Школярам та абітурієнтам)
,Ігрові прописи. Українська мова,Українська,,,,Кристал Бук,2017.0,9789669360366.0,Збірники завдань (Школярам та абітурієнтам)
Пархоменко Н.,ДПА 2021 4 кл. Математика. Збірник завдань,Українська,,,,Генеза,2020.0,,ДПА
,Українська мова. Читання й аналіз тексту. Підготовка до ЗНО,Українська мова,,,,Ранок,2020.0,9786170965837.0,ЗНО (Школярам та абітурієнтам)
Масол Л.М.,Мистецтво 2 кл Робочий зошит-альбом інтегр. курс (НУШ),Українська мова,,,,Генеза,2020.0,9789661109802.0,Робочі зошити  (Школярам та абітурієнтам)
,2000 найкорисніших угорських слів і виразів,Українська мова,,,,,2020.0,9789664987070.0,Розмовники  (Школярам та абітурієнтам)
Григорович О.В.,Химия (уровень стандарта). 11 класс. Тетрадь для оценивания результатов обучения,Українська мова,,,,Ранок,2019.0,9786170956866.0,Контроль знань (вихователям та педагогам)
,Розвивайко. Українська мова: Знайомимося з літерами 1 кл,Українська мова,,,,УЛА,2015.0,9789662842074.0,Збірники завдань (вихователям та педагогам)
Руслан Ярошенко,Хімія 8 кл Зошит для контрольних і практичних робіт,Українська мова,,,,Оріон,2020.0,9786177355556.0,Робочі зошити  (Школярам та абітурієнтам)
,Л0929У; ОСНОВИ ЗДОРОВ’Я р/з 5 кл до підр. Бойченко ОНОВЛЕНА ПРОГРАМА ; 20;,Українська,,,,Літера,2018.0,9789661789028.0,Робочі зошити  (Школярам та абітурієнтам)
Власов,ДПА 2021 9 кл.Збірник завдань. Історія України,Українська,,,,Генеза,2020.0,,ДПА
Захарчук,Числівники АНГЛІЙСЬКОЇ мови,Українська,,,,,2020.0,9789664986158.0,Словники (Школярам та абітурієнтам)
,Тренажер з української мови 1кл.,Українська,,,,УЛА,2015.0,9789662840346.0,Збірники завдань (вихователям та педагогам)
,Тренажер з української мови 4 кл.,Українська,,,,УЛА,2015.0,9789662840377.0,Збірники завдань (вихователям та педагогам)
Григорович О.В.,Химия (уровень стандарта). 10 класс. Тетрадь для оценивания результатов обучения,Українська мова,,,,Ранок,2018.0,9786170945815.0,Контроль знань (вихователям та педагогам)
,ТЗ. Німецька мова. 6(6) клас. (до підр. Deutsch lernen ist Super!@ 6(6)),Українсько-німецький,,,,Ранок,,9786170921444.0,Контроль знань (вихователям та педагогам)
Воронцова,Інформатика 3 кл Робочий зошит Воронцова,Українська,,,,Генеза,2020.0,,Інформатика (Школярам та абітурієнтам)
,РЗ. Французька мова. 3 кл. (до підр. Ураєвої І. Г.),Українсько-французький,,,,Ранок,2020.0,9786170966193.0,Робочі зошити  (Школярам та абітурієнтам)
Назаренко А.А.,Н530276У; РЗ Я досліджую світ. у 2 ч. Ч. 1. До підр. Гільберг ; 30; Робочий зошит ~,Українська,,,,Ранок,2019.0,9786170954213.0,Робочі зошити  (Школярам та абітурієнтам)
Скворцова С.А.,Математика. 1 клас. Навчальний зошит у 4 частинах. Частина. 1,Українська мова,,,,Ранок,2018.0,9786170945044.0,Робочі зошити  (Школярам та абітурієнтам)
Божинова и др.,Физика. 11 кл. Академ: Тетрадь для лаб. работ и физ. практикума,російська,,,,Ранок,2014.0,9786175405796.0,Робочі зошити  (Школярам та абітурієнтам)
,Швидка англійська 3. Дієслова,Українська,,,,Мандрiвець,2020.0,9789669441256.0,Іноземні мови
,Л1159У; ЗНО 2021: Математика. 2000 тестів для підготовки до ЗНО ; 10;,Українська,,,,Літера,2020.0,9789669451736.0,ЗНО (Школярам та абітурієнтам)
,Тренажер з математики 2 кл.,Українська,,,,УЛА,2015.0,9789662840391.0,Збірники завдань (вихователям та педагогам)
,Просто. Швидко. Наочно. Математика 1-2 кл.,Українська,,,,УЛА,2020.0,9789662846034.0,Довідники (Школярам та абітурієнтам)
Федiенко В.В.,Першокласні каліграфічні прописи Ч.1 Першокласний зошит (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2020.0,9789664296424.0,Прописи (Школярам та абітурієнтам)
,2000 найкорисніших румунських слів і висловів,Українська мова,,,,,2020.0,9789664987032.0,Розмовники  (Школярам та абітурієнтам)
Савченко,Розмовляй українською правильно,Українська мова,,,,Фоліо,2016.0,9789660374102.0,Розмовники  (Школярам та абітурієнтам)
,Я досліджую світ підручник для 2 кл. ЗЗСО (у 2-х ч.) Ч. 1 (Большакова-Пристінська),Українська мова,,,,Ранок,2019.0,9786170952103.0,Підручники. Посібники (вихователям та педагогам)
Несвіт,"Несвіт А. М. ISBN 978-966-11-0766-2 / Англійська мова, 4 кл., Розвиваємо уміння спілкування",Англійська,,,,Генеза,2020.0,9789661107662.0,Іноземні мови
,Ігрові завдання з наліпками. Англійська мова. 2 клас,Українська мова,,,,УЛА,2020.0,9789662847635.0,Збірники завдань (Школярам та абітурієнтам)
Олег Таланов,Угорсько-укр. укр.-угорський словник 100 тис. слів,Українська,,,,,2020.0,9789664983157.0,Розмовники  (Школярам та абітурієнтам)
,Хімія. Підручник,Українська мова,,,,Фоліо,2020.0,9789660369054.0,Підручники. Посібники (вихователям та педагогам)
,Тлумачний словник української мови,Українська мова,,,,Фоліо,2018.0,9789660371958.0,Словники (Школярам та абітурієнтам)
"Світлана Бобровська,Юлія Доценко,Василь Федієнко","Природознавство 2 кл Робочий зошит+Контр. роб. до підр. Гільберг, Сак. (мінімальний брак)",Українська мова,,,,Видавничий дім Школа,2020.0,9789664293416.0,Робочі зошити  (Школярам та абітурієнтам)
Іван Бех,Основи здоров`я 5 кл Роб.зошит до підр. Бех І.Д,Українська мова,,,,Алатон,,9789662663112.0,Робочі зошити  (Школярам та абітурієнтам)
Василь Федієнко,Англійські прописи. ДРУКОВАНИЙ ШРИФТ ( до Карп'юк) СИНІ (мінімальний брак),Українська / Англійська,,,,Видавничий дім Школа,,9789664290859.0,Прописи (Школярам та абітурієнтам)
Сотникова Н.,"Німецька мова. 3 кл. Підручник Deutsch lernen ist super (перша іноземна мова, третій рік навчання)",Українсько-німецький,,,,Ранок,2014.0,9786170920751.0,Іноземні мови
,Физика. 7 кл. Тетрадь для контроля учеб. достижений,російська,,,,Ранок,2018.0,9786170926579.0,Контроль знань (вихователям та педагогам)
,РЗ. Англійська мова. 3 кл. (до підр. Start Up!),Українсько-англійський,,,,Ранок,2020.0,9786170966179.0,Робочі зошити  (Школярам та абітурієнтам)
,"Основи здоров'я, 5 кл., Підручник (2018) Бойченко",Українська,,,,Генеза,2020.0,9789661100427.0,Підручники. Посібники (вихователям та педагогам)
,Підготовка до ЗНО. Українська література. Довідник (у 3-х ч.). 1 ч.,Українська,,,,Ранок,2020.0,9786170957450.0,ЗНО (Школярам та абітурієнтам)
,Навчальні міні-плакати. Англійська мова 3 кл.,Українська,,,,УЛА,2020.0,9789662846553.0,Іноземна мова (Школярам та абітурієнтам)
,Я в мире. 4 кл.: Рабочая тетрадь: К учеб. Н. М. Бибик,Українська мова,,,,Ранок,2020.0,9786170025616.0,Робочі зошити  (Школярам та абітурієнтам)
Чиксентмихайи  М.,Педагогіка,Українська мова,,,,Фоліо,2020.0,9789660373136.0,Підручники. Посібники (вихователям та педагогам)
Мюллер,"Сучасний англ.-укр.,укр.-англ словник (200 000) (мінімальний брак)",Українська / Англійська,,,,Видавничий дім Школа,,9789664290736.0,Словники (Школярам та абітурієнтам)
Лишенко Г.П.,Математика 1 кл Робочий зошит 2 Ч.,Українська,,,,Генеза,2020.0,9789661109079.0,Робочі зошити  (Школярам та абітурієнтам)
,Математика. 3 клас. Навчальний зошит: У 4 ч. Ч. 2,Українська мова,,,,Ранок,2020.0,9786170965776.0,Робочі зошити  (Школярам та абітурієнтам)
Власов В.,ЗНО 2021: Типові тестові завдання Історія України,Українська,,,,Літера,2020.0,9789669451958.0,ЗНО (Школярам та абітурієнтам)
,"Я исследую мир. РТ. 3 кл. В 2-х ч. К учебнику Т.Г. Гильберг, С. Тарнавськой, Н. Павич. Ч. 1",російська,,,,Ранок,2020.0,9786170966261.0,Робочі зошити  (Школярам та абітурієнтам)
Дугин С.П.,Читать. Писать. Говорить по-английски. Самоучитель,Російсько-англійський,,,,Університетська книга,2020.0,9789666809233.0,Самовчителі  (Школярам та абітурієнтам)
Олег Таланов,Польсько-укр. укр.-польський словник 100 тис. слів,Українська,,,,,2020.0,9789664982365.0,Словники (Школярам та абітурієнтам)
,Тренажер з математики 3 кл.,Українська,,,,УЛА,2015.0,9789662844429.0,Збірники завдань (вихователям та педагогам)
Листопад,Математика 1 кл Підручник Листопад,Українська,,,,Генеза,2020.0,9786177485864.0,Атласи. Контурні карти (Школярам та абітурієнтам)
Скворцова С.А.,Математика. 2 клас. Навчальний зошит у 4 ч. Ч. 2,Українська мова,,,,Ранок,2019.0,9786170954411.0,Робочі зошити  (Школярам та абітурієнтам)
,Експрес-перевірка. Математика. 3 клас: відривні картки до підруч. Математика Н. Листопад,Українська мова,,,,Ранок,2020.0,9786170965912.0,Контроль знань (вихователям та педагогам)
Кривець С.М.,Самовчитель АНГЛІЙСЬКА мова(Книга+CD в коробці),Українська,,,,,2020.0,9789664985359.0,Розмовники  (Школярам та абітурієнтам)
,Я досліджую світ. Підручник для 2 класу ЗЗСО: У 2 ч. Частина 2 (Большакова-Пристінська),Українська мова,,,,Ранок,2019.0,9786170952110.0,Підручники. Посібники (вихователям та педагогам)
Ірина Цепова,Розвиток мовлення. 3-4 класи. Альбом для початкової школи,Українська,,,,Ранок,2016.0,9786170929990.0,Альбоми із шаблонами (Школярам та абітурієнтам)
Скворцова С.А.,Математика: Учеб. для 4 кл. общеобразоват. учеб. завед. с обуч. на рус. яз. КОМПЛЕКТ в 2 ч.,російська,,,,Ранок,2015.0,9786170925145.0,Підручники. Посібники (вихователям та педагогам)
,Українська мова та читання для ЗЗСО з рос. мовою навч. 3 клас. Ч. 1 (Коваленко),Українська,,,,Ранок,2020.0,9786170962850.0,Підручники. Посібники (вихователям та педагогам)
,Загальна географія. 6 клас. Конструктор уроку. Зі скретч-карткою,Українська,,,,Ранок,2015.0,9786170918727.0,Література (Школярам та абітурієнтам)
,Українська мова 2 кл. Контроль навчальних досягнень. Зошит для РОС. шк. НОВА ПРОГРАМА,Українська,,,,Ранок,2013.0,9786170904614.0,Контроль знань (вихователям та педагогам)
,ДПА 2021 4 кл. Відповіді та творчі завдання,Українська,,,,Генеза,2020.0,9789661110501.0,ДПА
,Математика. 3 клас. Навчальний зошит: У 4 ч. Ч. 1,Українська мова,,,,Ранок,2020.0,9786170965745.0,Робочі зошити  (Школярам та абітурієнтам)
,Л1064У; НУШ 2 клас Підручник Математика ; 10;,Українська,,,,Літера,2019.0,9789669450708.0,Підручники. Посібники (вихователям та педагогам)
,Вчимося читати швидко. Удосконалюємо техніку читання 4 кл,Українська мова,,,,УЛА,2015.0,9789662842388.0,Збірники завдань (вихователям та педагогам)
,"Л0850У; Хрестоматія ""ДИВОСВІТ"". Українська література 9 кл ; 10;",Українська мова,,,,Літера,2019.0,9789661788199.0,Хрестоматії
,Природознавство. 5 клас. Робочий зошит,Українська мова,,,,Ранок,2020.0,9786170965578.0,Робочі зошити  (Школярам та абітурієнтам)
,Українська література. Інтерактивний довідник-практикум із тестами. Підготовка до ЗНО.,Українська,,,,Ранок,2020.0,9786170943903.0,ЗНО (Школярам та абітурієнтам)
Ривкінд Й.Я.,Інформатика 5 кл Робочий зошит до підр. Ривкінда (НОВИЙ),Українська мова,,,,Генеза,2020.0,9789661109116.0,Інформатика (Школярам та абітурієнтам)
,Шкільний словничок. Словник літературознавчих термінів 2-6 кл,Українська мова,,,,УЛА,2015.0,9789662841824.0,Словники (Школярам та абітурієнтам)
,Українська мова. Підручник для 2 класу ЗЗСО (у 2-х частинах). Ч. 2 (Іваниця),Українська мова,,,,Ранок,2019.0,9786170952059.0,Підручники. Посібники (вихователям та педагогам)
Гільберг Т.Г.,Я досліджую світ+інформатика 3 кл Робочий зошит Ч.1 Гільберг,Українська,,,,Генеза,2020.0,9789661110969.0,Робочі зошити  (Школярам та абітурієнтам)
,Ігрові завдання з наліпками. Математика. 1 клас,Українська мова,,,,УЛА,2020.0,9789662847666.0,Збірники завдань (Школярам та абітурієнтам)
