Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
,The world around me,Українсько-англійський,,,,АРТ,2019.0,9786170955401.0,Іноземні мови
,Еріксон. У нас дитина з аутизмом,Українська мова,,,,Кенгуру,2019.0,9786170942333.0,Довкілля
,Експрес-тести для дошкільнят. Англійська мова,Українська мова,,,,УЛА,2020.0,9789662847505.0,Іноземні мови
,ДжоIQ. Візьми із собою в дорогу. Дзеркальне малювання.,Українська мова,,,,Кенгуру,2019.0,9789667490621.0,"Творчість, музичне виховання"
,іграшка. Я поспішаю на свято!,Українська мова,,,,АРТ,2020.0,9786170945433.0,"Творчість, музичне виховання"
,Зошит майбутнього першокласника. За два роки до Нової української школи. У 2 частицах. Частина 2. 4+,Українська мова,,,,Ранок,2019.0,9786170954800.0,Розвиток загальних здібностей
,Розфарбовки №2,Українська мова,,,,АРТ,2020.0,9786170964441.0,"Творчість, музичне виховання"
,Заняття з наліпками. Книга №2,Українська мова,,,,АРТ,2020.0,9786170964359.0,Розвиток загальних здібностей
Василь Федієнко,Дивосвіт. Підготовка руки до письма (від 4 років) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2012.0,9789664291511.0,"Письмо, прописи, моторика"
,По клітинках,Українська мова,,,,АРТ,2020.0,9786170961969.0,"Письмо, прописи, моторика"
Розовик,Граматика німецької мови,Українська мова,,,,,2020.0,9789664986493.0,Іноземні мови
,Free time,Українсько-англійський,,,,АРТ,2019.0,9786170955395.0,Іноземні мови
Федiенко В.В.,Тренажер. Непрописи по клітинках. (5+) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2018.0,9789664295298.0,"Письмо, прописи, моторика"
,Нескучный английский. Доктор Плюшева.,Російсько-англійський,,,,Ранок,2018.0,9786170941350.0,Іноземні мови
Сотникова Світлана Іванівна,Німецька мова (9-й рік навчання). Підручник для 9 кл. ЗНЗ. ГОСЗАКАЗ,Українсько-німецький,,,,Ранок,2017.0,9786170933591.0,Іноземні мови
,Експрес-тести для дошкільнят. Логіка,Українська мова,,,,УЛА,2020.0,9789662846492.0,Логіка і мислення
,Мої перші речення. Моя сім'я,Українська,,,,Кенгуру,2019.0,9789667495183.0,"Читання, мовлення, логопедія"
,Цікава англійська. Лікар Плюшева.,Українська мова,,,,Ранок,2018.0,9786170941329.0,Іноземні мови
,Логіка з наліпками 4,Українська мова,,,,АРТ,2020.0,9786170962065.0,Логіка і мислення
,"Еріксон. Розійдіться, я йду!",Українська мова,,,,Кенгуру,2019.0,9786170942326.0,Довкілля
,Розгорнутий календариний план. Різновікова група 3–5 років. ЛЮТИЙ,Українська мова,,,,Ранок,2019.0,9786170949776.0,Методика для вихователів
Федоров,Розмовний етикет. Говоримо англ. ввiчливо,Українська мова,,,,,2020.0,9789664986141.0,Іноземні мови
,Розгорнутий календарний план. Різновікова група 3-5 років. Травень,Українська мова,,,,Ранок,2019.0,9786170951182.0,Методика для вихователів
,Експрес-тести для дошкільнят. Українська мова,Українська мова,,,,УЛА,2020.0,9789662847536.0,"Читання, мовлення, логопедія"
,Словник у малюнках. DEUTSCH.Німецька для дітей.,Українська,,,,,2020.0,9789664985755.0,Іноземні мови
Василь Федієнко,Я навчаюся писати Мамина школа (4-6 р.) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2019.0,9789664291795.0,"Письмо, прописи, моторика"
Федiенко В.В.,Розвиваємо логічне мислення 5-6р. (Лісова школа) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2017.0,9789664294239.0,Логіка і мислення
,English for Kids. Іграшки і транспорт. Toys and Transport,Українська,,,,УЛА,2019.0,9789662846256.0,Іноземні мови
,Каліграфія для дошкільнят. Учуся писати красиво. Прописи із завданнями та наліпками,Українська мова,,,,УЛА,2018.0,9789662845341.0,"Письмо, прописи, моторика"
,Нескучный английский. Микки Маус.,Російсько-англійський,,,,Ранок,2018.0,9786170941367.0,Іноземні мови
Жирова Т.В.,Англійська для дошкільнят Мамина школа (4-6 р.) (мінімальний брак),Українська / Англійська,,,,Видавничий дім Школа,2013.0,9789664291801.0,Іноземні мови
,Пиши.Стирай. Вивчай. Розвиваємо логіку та мислення. 5+,Українська мова,,,,Кенгуру,2020.0,9789667487904.0,Логіка і мислення
,Розгорнутий календарний план. Різновікова група 3-5 років. Вересень,Українська мова,,,,Ранок,2020.0,9786170955852.0,Методика для вихователів
Федiенко В.В.,Тренажер. Непрописи. Цифри та знаки. (5+) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2018.0,9789664295311.0,"Математика, рахування"
Василь Федієнко,Математика Мамина школа (4-6 л.) (мінімальний брак),російська,,,,Видавничий дім Школа,2015.0,9789664292921.0,"Математика, рахування"
,Інклюзивне навчання. Літера. Гіперактивна дитина,Українська мова,,,,Кенгуру,2019.0,9789669450210.0,Інклюзивна освіта
,Розфарбовки №1,Українська мова,,,,АРТ,2020.0,9786170964434.0,"Творчість, музичне виховання"
,"Прописи з наліпками. Пишу цифри, рахую і порівнюю",Українська мова,,,,УЛА,2020.0,9789662846720.0,"Письмо, прописи, моторика"
,Експрес-тести для дошкільнят. Пам’ять та увага,Українська мова,,,,УЛА,2020.0,9789662847512.0,"Розвиток пам'яті, уваги і уяви"
,Перші слова. Свійські тварини. Domestic Animals,Українська мова,,,,УЛА,2020.0,9789662847369.0,Іноземні мови
,Перші слова. Дикі тварини. Wild Animals,Українська мова,,,,УЛА,2020.0,9789662847345.0,Іноземні мови
,Інклюзивне навчання. Літера. Дитина із труднощами у навчанні,Українська мова,,,,Кенгуру,2019.0,9789669450159.0,Інклюзивна освіта
,Тесты с наклейками 2–3 года,російська,,,,АРТ,2018.0,9786170943774.0,"Тести, контроль знань"
,Прописи з наліпками. Малюю по клітинках,Українська мова,,,,УЛА,2020.0,9789662846911.0,"Письмо, прописи, моторика"
,Пишу. Малюю. Навчаюсь. Прописи для дошкільнят. Дельфінчик,Українська мова,,,,УЛА,2018.0,9789662845198.0,"Письмо, прописи, моторика"
Василь Федієнко,Дивосвіт. Мовлення дитини (від 4 років) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2022.0,9789664291528.0,"Розвиток мови, логопедія"
Федiенко В.В.,Тренажер. Майже прописи в косу лінію. (5+) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2018.0,9789664295335.0,"Письмо, прописи, моторика"
Федiенко В.В.,Каліграфічні прописи. Експрес-шаблон (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2020.0,9789664296158.0,"Письмо, прописи, моторика"
,Еріксон. Специфічні розлади розвитку дитини та процес навчання,Українська мова,,,,Кенгуру,2019.0,9786170942296.0,Довкілля
Федiенко В.В.,Тренажер. Непрописи по лініях. (5+) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2018.0,9789664295304.0,"Письмо, прописи, моторика"
,Інклюзивне навчання. Літера. Інклюзивне навчання: вибір батьків,Українська мова,,,,Кенгуру,2019.0,9789669450142.0,Інклюзивна освіта
Федiенко В.В.,"Тренажер-супер. Задачі. Порівняння, додавання, віднімання. (5+) (мінімальний брак)",Українська мова,,,,Видавничий дім Школа,2018.0,9789664295359.0,"Математика, рахування"
Жирова Т.В.,Английский для дошкольников Мамина школа (4-6 л.)  (мінімальний брак),"Російська,Англійська",,,,Видавничий дім Школа,2015.0,9789664292914.0,Іноземні мови
,Багаторазові прописи. Англійський алфавіт,Українська мова,,,,Кенгуру,2019.0,9789667495176.0,"Письмо, прописи, моторика"
,Нескучный английский. Винни Пух.,Російсько-англійський,,,,Ранок,2018.0,9786170941374.0,Іноземні мови
,Друковані літери,Українська мова,,,,АРТ,2020.0,9786170961945.0,"Письмо, прописи, моторика"
,Пишу. Малюю. Навчаюсь. Прописи для дошкільнят. Білочка,Українська мова,,,,УЛА,2018.0,9789662845181.0,"Письмо, прописи, моторика"
,Конструювання в ЗДО. Старший вік. +СД,Українська мова,,,,Ранок,2018.0,9786170927385.0,Методика для вихователів
,English for Kids. Алфавіт і цифри. Alphabet and Numbers,Українська,,,,УЛА,2019.0,9789662846232.0,Іноземні мови
,Каліграфія для дошкільнят. Пишемо цифри та графічні диктанти. Прописи із завданнями та наліпками,Українська мова,,,,УЛА,2017.0,9789662844160.0,"Письмо, прописи, моторика"
Василь Федієнко,Я навчаюся писати Подарунок маленькому генію (4-7 р.) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2021.0,9789664291405.0,"Письмо, прописи, моторика"
,Вмію все! Час,Українська мова,,,,АРТ,2019.0,9786170955456.0,Розвиток загальних здібностей
,Кн. для читання. Немецкий 5(5) (до підр. Deutsch lernen ist super!),Українська мова,,,,Ранок,2019.0,9786170947581.0,Іноземні мови
,Зафарбовки №1,Українська мова,,,,АРТ,2020.0,9786170964410.0,"Творчість, музичне виховання"
Шумлянська,Граматика польської мови,Українська мова,,,,,2020.0,9789664985885.0,Іноземні мови
,Інклюзивне навчання. Літера. Комунікативний тренінг для дошкільників з порушеннями мовлення,Українська мова,,,,Кенгуру,2019.0,9789669450272.0,Інклюзивна освіта
,У лініях,Українська мова,,,,АРТ,2020.0,9786170961976.0,"Письмо, прописи, моторика"
,іграшка. Де мої дверцята?,Українська мова,,,,АРТ,2020.0,9786170945426.0,"Творчість, музичне виховання"
Василь Федієнко,Дивосвіт. Дитина і суспільство (від 5 років) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2021.0,9789664291214.0,Довкілля
,Інклюзивне навчання. Літера. Діти з особливими потребами в загальноосвітньому просторі,Українська мова,,,,Кенгуру,2019.0,9789669450258.0,Інклюзивна освіта
,English for Kids. Фрукти й овочі. Fruit and Vegetables,Українська,,,,УЛА,2019.0,9789662846263.0,Іноземні мови
,Розгорнутий календарний план. Різновікова група 3-5 років. Жовтень,Українська мова,,,,Ранок,2019.0,9786170955869.0,Методика для вихователів
,Тетрадь будущего первоклассника. В 3-х частях. Часть 2. (серия Уверенный старт),російська,,,,Ранок,2018.0,9786170919502.0,Розвиток загальних здібностей
,Зошит майбутнього першокласника. За два роки до Нової української школи. У 2 частицах. Частина 1. 4+,Українська мова,,,,Ранок,2019.0,9786170954794.0,Розвиток загальних здібностей
,Бесіди за малюнками.Уроки екології,Українська мова,,,,Наочні посібники,2019.0,9789660816541.0,Екологія
,Логопедичні таблиці.Звуконаслідувальні та голосові вправи,Українська,,,,Наочні посібники,2019.0,9789668082061.0,Методика для вихователів
,Французька мова. 3 кл. Підручник для ЗЗСО(Ураєва) КОМ,Українсько-французький,,,,Ранок,2020.0,9786170962843.0,Іноземні мови
,"Школа? Школа! Школа... Все, що потрібно знати батькам першокласників",Українська мова,,,,Основа,2020.0,9786170038319.0,Методика для вихователів
,Каліграфія для дошкільнят. Пишу літери та цифри. Прописи із завданнями та наліпками,Українська мова,,,,УЛА,2018.0,9789662845310.0,"Письмо, прописи, моторика"
,"Голосно, тихо, пошепки",Українська,,,,Видавництво Старого Лева,2020.0,9786176793632.0,Розвиток загальних здібностей
,Навчальні лабіринти. Математика. 2 частина,Українська мова,,,,АРТ,2020.0,9786170963727.0,"Математика, рахування"
,Я вмію визначати час,Українська мова,,,,АРТ,2019.0,9786170955432.0,Розвиток загальних здібностей
Федiенко В.В.,Тренажер. Пам'ять та увага. (5+) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2018.0,9789664295380.0,"Розвиток пам'яті, уваги і уяви"
,Навчальні лабіринти. Математика. 1 частина,Українська мова,,,,АРТ,2020.0,9786170963710.0,"Математика, рахування"
,Учимо англійську абетку,Українська,,,,Ранок,2019.0,9786170955234.0,"Читання, мовлення, логопедія"
,Пишу. Малюю. Навчаюсь. Прописи для дошкільнят. Жирафчик,Українська мова,,,,УЛА,2018.0,9789662845211.0,"Письмо, прописи, моторика"
Василь Федієнко,Дивосвіт. Дитина і суспільство (від 4 років) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2021.0,9789664291221.0,Довкілля
,Багаторазові прописи. Українська абетка,Українська,,,,Кенгуру,2019.0,9789667495169.0,"Письмо, прописи, моторика"
,Прописи з наліпками. Малюю лінії та штрихую,Українська мова,,,,УЛА,2020.0,9789662846904.0,"Письмо, прописи, моторика"
Федiенко В.В.,Тренажер-супер. Креатив. Творчє мислення. (5+) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2018.0,9789664295373.0,Логіка і мислення
Колісник В.,Розмовнi теми для середньої школи,Українська мова,,,,,2020.0,9789664986318.0,Іноземні мови
,Цікава англійська. Міккі Маус.,Українська мова,,,,Ранок,2018.0,9786170941336.0,Іноземні мови
,Перші слова. Мої іграшки. My Toys,Українська мова,,,,УЛА,2020.0,9789662847352.0,Іноземні мови
,Школа Щенячьего Патруля. 4+,російська,,,,Ранок,2019.0,9786177591398.0,Розвиток загальних здібностей
,Тетрадь будущего первоклассника. 1 часть. Серия Уверенный старт,російська,,,,Ранок,2018.0,9786170928672.0,Розвиток загальних здібностей
,ДжоIQ. Візьми із собою в дорогу. Креативна розмальовка,Українська мова,,,,Кенгуру,2019.0,9789667490683.0,"Творчість, музичне виховання"
,ДжоIQ. Візьми із собою в дорогу. Математичні диктанти,Українська мова,,,,Кенгуру,2019.0,9789667490706.0,"Математика, рахування"
,Живи та вчись. У мене порушення слуху,Українська мова,,,,Кенгуру,2018.0,9786170942579.0,Довкілля
,Перші прописи 5+. Пишемо в лінійку,Українська мова,,,,Кенгуру,2018.0,9786170936820.0,"Письмо, прописи, моторика"
,Англійська у віршах та наліпках. Алфавіт. Alphabet,Українська мова,,,,УЛА,2017.0,9789662844429.0,Іноземні мови
,Англійська у віршах та наліпках. Фрукти та овочі. Fruit and vegetables,Українська мова,,,,УЛА,2017.0,9789662844443.0,Іноземні мови
,Інтегрований перспективно-календарний план. Ранній вік. Осінь (за програмою Оберіг),Українська мова,,,,Ранок,2018.0,9786170948274.0,Методика для вихователів
,ДжоIQ. Візьми із собою в дорогу. Математична розмальовка.,Українська мова,,,,Кенгуру,2019.0,9789667490669.0,"Творчість, музичне виховання"
,Слово до слова - звучить рідна мова. Середній вік. Комплект: Демонстраційні матеріали + посібник,Українська мова,,,,Ранок,2016.0,9789667480318.0,Методика для вихователів
,Банк моїх досягнень. 1 клас. Портфоліо,Українська мова,,,,Основа,2019.0,9786170036100.0,"Тести, контроль знань"
,Педагогічні технології інклюзивного навчання,Українська мова,,,,Кенгуру,2018.0,9786170938084.0,Інклюзивна освіта
,Дитина з розладами аутистичного спектра,Українська мова,,,,Кенгуру,2018.0,9786170938039.0,Інклюзивна освіта
,Мегалічба. Тварини,Українська мова,,,,Ранок,2019.0,9789667485542.0,"Математика, рахування"
,Англійська у віршах та наліпках. Тварини. Animals,Українська мова,,,,УЛА,2017.0,9789662844436.0,Іноземні мови
,Конспекти інтегрованих занять для вихователя групи раннього віку. ВЕСНА,Українська мова,,,,Ранок,2019.0,9786170951076.0,Методика для вихователів
,Інтегрований перспективно-календарний план. ВЕСНА Ранній вік (за програмою Оберіг),Українська мова,,,,Ранок,2019.0,9786170948298.0,Методика для вихователів
,АРТ вирізалка. Порядок дій,Українська мова,,,,АРТ,2018.0,9786170945471.0,"Математика, рахування"
,Кмітливим малюкам. Букварик-словничок англійської мови,Українська мова,,,,УЛА,2017.0,9789662844399.0,Іноземні мови
,Кумедні прописи для малят. Вивчаю час та малюю,Українська мова,,,,УЛА,2016.0,9789662843347.0,"Письмо, прописи, моторика"
,Ознайомлення з природним довкіллям. Старший дошкільний вік + СД,Українська мова,,,,Ранок,2019.0,9786170931139.0,Розвиток загальних здібностей
,Фізичне виховання дошкільників. Молодша група +СD,Українська мова,,,,Ранок,2017.0,9786170932419.0,Методика для вихователів
,Креативна навчалочка 2–3 роки,Українська мова,,,,АРТ,2018.0,9786170943866.0,Розвиток загальних здібностей
,Готуюсь до школи з наліпками. Учу англ. букви та читаю,Українська мова,,,,УЛА,2017.0,9789662841022.0,Іноземні мови
,Граємося в казку. Середній вік + СД,Українська мова,,,,Ранок,2017.0,9786170933928.0,Методика для вихователів
,Готуємось до школи 5+. Готуємо руку до письма,Українська мова,,,,Кенгуру,2019.0,9786170936691.0,"Письмо, прописи, моторика"
,Розгорнутий перспективний план. Серед.вік. ОСІНЬ (за програмою світ дитинства),Українська мова,,,,Ранок,2018.0,9786170947277.0,Методика для вихователів
,Іваниця. Дошк. Зошит для формування готовності дитини до шкільного життя (серія Малюю-пишу-читаю),Українська мова,,,,Ранок,2019.0,9786170958846.0,Розвиток загальних здібностей
,Готуюсь до школи з наліпками. Вивчаю англ. слова. Іграши. Одяг. Професії,Українська мова,,,,УЛА,2018.0,9789662844665.0,Іноземні мови
,Поиграем в магазин,російська,,,,Ранок,2016.0,9789667475116.0,Розвиток загальних здібностей
,Читання до школи. Збірник завдань,Українська мова,,,,АРТ,2018.0,9786170945112.0,"Читання, мовлення, логопедія"
,Дитина із порушеннями слуху,Українська мова,,,,Кенгуру,2018.0,9786170937995.0,Інклюзивна освіта
,"ДжоIQ. Візьми із собою в дорогу. Малюємо, не відриваючи руки.",Українська мова,,,,Кенгуру,2019.0,9789667490638.0,"Творчість, музичне виховання"
,Розвиток мовлення дітей з аутизмом,Українська мова,,,,Кенгуру,2018.0,9786170936868.0,"Розвиток мови, логопедія"
,Дошкільник у світі економіки + СД,Українська,,,,Ранок,2016.0,9786170927798.0,Розвиток загальних здібностей
,"Шукай, клей, читай. Лісові пригоди",Українська мова,,,,Кенгуру,2019.0,9789667493097.0,"Читання, мовлення, логопедія"
,Поради батькам і педагогам. Сонячні діти. Діти із синдромом Дауна,Українська мова,,,,Кенгуру,2019.0,9786170951045.0,Методика для вихователів
,Заняття з логоритміки для дітей із вадами мовлення,Українська,,,,Основа,2019.0,9786170028679.0,Методика для вихователів
,Розгорнутий календарний план. Різновікова група 3-5 років. Березень,Українська мова,,,,Ранок,2019.0,9786170951168.0,Методика для вихователів
,ДжоIQ. Візьми із собою в дорогу. Розфарбуй по номерах.,Українська мова,,,,Кенгуру,2019.0,9789667490652.0,"Творчість, музичне виховання"
,Жизненные уроки. Вокруг не только дома,російська,,,,Кенгуру,2018.0,9786170942395.0,Довкілля
,Інтегрований перспективно-календарний план. Ранній вік. Зима (за програмою Оберіг),Українська мова,,,,Ранок,2018.0,9786170948281.0,Методика для вихователів
,Учимося віднімати. Прості завдання.,Українська мова,,,,Ранок,2018.0,9786170934192.0,"Математика, рахування"
,Багаторазові блокноти. Лінії,російська,,,,АРТ,2019.0,,"Розвиток пам'яті, уваги і уяви"
,Найкращий вибір. Безпека в інтернеті,Українська мова,,,,Кенгуру,2018.0,9786170942418.0,Довкілля
,Організація і проведення прогулянок. Старший дошк. вік.,Українська мова,,,,Ранок,2017.0,9786170905895.0,Методика для вихователів
,Інклюзивна освіта. Методичні рекомендації для педагогів загальноосвітніх навчальних закладів,Українська мова,,,,Кенгуру,2018.0,9786170936813.0,Інклюзивна освіта
,Цікава англійська. Вінні Пух.,Українська мова,,,,Ранок,2018.0,9786170941343.0,Іноземні мови
,Скринька-памʼятайка. Рахуємо граючи,Українська,,,,Кенгуру,2018.0,9789667488123.0,"Математика, рахування"
,Будущему первокласснику: математика. (Серия Уверенный старт),російська,,,,Ранок,2015.0,9786170925978.0,"Математика, рахування"
,Фізичне виховання дошкільників.Перша молодша група + СД,Українська мова,,,,Ранок,2016.0,9786170931337.0,Методика для вихователів
,Майбутньому першокласнику: у світі природи (Серія Впевнений старт),Українська мова,,,,Ранок,2015.0,9786170924728.0,Довкілля
,Речення та тексти,Українська мова,,,,АРТ,2018.0,9786170940681.0,"Читання, мовлення, логопедія"
Василь Федієнко,Скоро до школи. Енциклопедія дошкільних наук (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2017.0,9789664294901.0,"Тести, контроль знань"
Федiенко В.В.,Тренажер-міні. Креатив. Творче мислення. (5+) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2019.0,9789664295984.0,Логіка і мислення
Федiенко В.В.,Тренажер-міні. Непрописи по клітинках. (5+) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2019.0,9789664295908.0,"Письмо, прописи, моторика"
,Английский для дошкольников Подарок маленькому гению (4-7 л.) (мінімальний брак),"Російська,Англійська",,,,Видавничий дім Школа,2019.0,,Іноземні мови
,Розгорнутий календариний план. Різновікова група 3–5 років. СІЧЕНЬ,Українська мова,,,,Ранок,2019.0,9786170949745.0,Методика для вихователів
,Учимося лічити від 1 до 120,Українська мова,,,,Ранок,2018.0,9786170934161.0,"Математика, рахування"
,Стартуємо разом. Усна лічба. 5-7 років,Українська мова,,,,Ранок,2019.0,9786170959256.0,"Математика, рахування"
,Я росту: від малюка до школяра. Частина 2,Українська мова,,,,Кенгуру,2019.0,9786170947338.0,Довкілля
,Поговорімо про це. Мама багато працює,Українська мова,,,,Кенгуру,2018.0,9786170942487.0,Довкілля
,Літо в дитячому садку. молодший дошкільний вік. Дидактичні матеріали,Українська мова,,,,Ранок,2019.0,9786170961204.0,Методика для вихователів
,Поговорімо про це. Я — сором’язливий,Українська мова,,,,Кенгуру,2018.0,9786170942463.0,Довкілля
,Дитина. Альбом з малювання та ліплення. 3 рік життя. 2 частина,Українська мова,,,,Ранок,2019.0,9786170952745.0,"Творчість, музичне виховання"
,Літо в дитячому садку. середній дошкільний вік. Дидактичні матеріали,Українська мова,,,,Ранок,2020.0,9786170962287.0,Методика для вихователів
,Прописи-шаблони. Цифри,Українська мова,,,,АРТ,2019.0,9786170957573.0,"Письмо, прописи, моторика"
,ДжоIQ. Візьми із собою в дорогу. Розфарбуй по точках.,Українська мова,,,,Кенгуру,2019.0,9789667490645.0,"Творчість, музичне виховання"
,Розгорнутий перспективний план. ОСІНЬ. стар. вік (за програмою Світ дитинства),Українська мова,,,,Ранок,2018.0,9786170947260.0,Методика для вихователів
,Поради батькам і педагогам. Ми поруч. Діти з порушеннями інтелектуального розвитку,Українська мова,,,,Кенгуру,2019.0,9786170951021.0,Методика для вихователів
,Универсальный комплексный справочник младшего школьника. 1-4 классы,російська,,,,Ранок,2016.0,9786170928498.0,Розвиток загальних здібностей
,Німецька мова. 8(8) кл. (Deutsch lernen ist super). Підручник для ЗНЗ,Українсько-німецький,,,,Ранок,2016.0,9786170928634.0,Іноземні мови
,Готуюсь до школи з наліпками. Розвиваю логічне мислення,Українська мова,,,,УЛА,2016.0,9789662843835.0,Логіка і мислення
,Що і де?,Українська мова,,,,АРТ,2018.0,9786170941466.0,"Розвиток мови, логопедія"
,Фізичне виховання дошкільників. Старша група + СД,Українська мова,,,,Ранок,2017.0,9786170931481.0,Методика для вихователів
,Розвиваючі прописи в клітинку. 1 клас. Серія Мальовнича Україна,Українська мова,,,,Ранок,2016.0,9786170927156.0,"Письмо, прописи, моторика"
,ДжоIQ. Візьми із собою в дорогу. IQ-тренінг.,Українська мова,,,,Кенгуру,2019.0,9789667490584.0,"Тести, контроль знань"
,Комплект. Рухливі ігри. Ранній та молодший вік (папка+книга),Українська мова,,,,Ранок,2017.0,9789667485122.0,Методика для вихователів
,Перші прописи. 5+. Малюємо візерунки,Українська мова,,,,Кенгуру,2018.0,9786170936844.0,"Письмо, прописи, моторика"
Моісеєнко  С.,Збірник розвивальних завдань 2–3 роки,Українська мова,,,,АРТ,2018.0,9786170944634.0,Розвиток загальних здібностей
,ДжоIQ. Візьми із собою в дорогу. Цікаві завдання для справжньої принцеси,Українська мова,,,,Кенгуру,2019.0,9789667490539.0,Розвиток загальних здібностей
,Будущему первокласснику: в мире природы (серия Уверенный старт),російська,,,,Ранок,2015.0,9786170925961.0,Довкілля
,Англійська у віршах та наліпках. Цифри. Форми. Кольори. Numbers. Shapes. Colours,Українська мова,,,,УЛА,2017.0,9789662844450.0,Іноземні мови
,Прописи з наліпками. Пишу цифри правильно,Українська мова,,,,УЛА,2020.0,9789662846713.0,"Письмо, прописи, моторика"
,Ознайомлення із соціально-предметним довкіллям. Молодший дошкільний вік +СД,Українська мова,,,,Ранок,2017.0,9786170931979.0,Методика для вихователів
,Квітки на вишиванках. Серія Мальовнича Україна,Українська мова,,,,Ранок,2018.0,9786170948236.0,"Письмо, прописи, моторика"
,Сюжетно-рольові ігри. Транспорт і корисні машини (книга),Українська мова,,,,Ранок,2020.0,9786170962447.0,Методика для вихователів
,"А,Б,В",Українська мова,,,,Ранок,2017.0,9789667483340.0,"Письмо, прописи, моторика"
Федiенко В.В.,Розвиваємо творче мислення 5-6 р. (Лісова школа) (мінімальний брак),Українська мова,,,,Видавничий дім Школа,2017.0,9789664294246.0,Логіка і мислення
,ДжоIQ. Візьми із собою в дорогу. Розмальовка для найменших,Українська мова,,,,Кенгуру,2019.0,9789667490676.0,"Творчість, музичне виховання"
,Експрес-тести для дошкільнят. Математика,Українська мова,,,,УЛА,2020.0,9789662846508.0,"Математика, рахування"
,Кн. для читання. Deutsch lernen ist super 9(9) кл,Українська мова,,,,Ранок,2017.0,9786170936509.0,Іноземні мови
,Моя родина,Українська мова,,,,Ранок,2018.0,9789667491277.0,Іноземні мови
,"Кн. для читання. Немецкий 10(6) (до підр. Hallo, Freunde!)",Українська мова,,,,Ранок,2019.0,9786170947499.0,Іноземні мови
,Предмети у просторі,Українська мова,,,,АРТ,2016.0,9786177115716.0,"Математика, рахування"
,До школи готовий! Тренажер з математики,Українська,,,,УЛА,2015.0,9789662841787.0,"Математика, рахування"
,Пишемо граючи 6+,Українська мова,,,,Ранок,2016.0,9789667478810.0,"Письмо, прописи, моторика"
,Мій дім,Українська мова,,,,Ранок,2018.0,9789667491260.0,Іноземні мови
,Let's travel!,Українсько-англійський,,,,АРТ,2018.0,9786170945563.0,Іноземні мови
,Живи та вчись. Перемога — це не головне,Українська мова,,,,Кенгуру,2018.0,9786170942555.0,Довкілля
,Дитина з порушеннями зору,Українська мова,,,,Кенгуру,2018.0,9786170937971.0,Методика для вихователів
,Тести з наліпками 3–4 роки,Українська мова,,,,АРТ,2018.0,9786170942760.0,"Тести, контроль знань"
,Рухливі клітинки. Серія Світ захоплень піксель-арт,Українська,,,,Ранок,2016.0,9786170931368.0,Логіка і мислення
,"117 розумних наліпок.Читаю букви, склади та слова 3-4 р",Українська мова,,,,УЛА,2016.0,9789662842869.0,"Читання, мовлення, логопедія"
,Дитина із порушеннями інтелектуального розвитку,Українська мова,,,,Кенгуру,2018.0,9786170938008.0,Інклюзивна освіта
,Логика и внимание,Українська мова,,,,АРТ,2017.0,9786177115785.0,"Математика, рахування"
,ДжоIQ. Візьми із собою в дорогу. Вчимося малювати,Українська мова,,,,Кенгуру,2019.0,9789667490690.0,"Творчість, музичне виховання"
,Життєві уроки. Довкола не лише будинки,Українська мова,,,,Кенгуру,2018.0,9786170942357.0,Довкілля
,Хто і де?,Українська,,,,АРТ,2018.0,9786170946454.0,"Читання, мовлення, логопедія"
,Лучший выбор. Безопасность в интернете,російська,,,,Кенгуру,2018.0,9786170942449.0,Довкілля
,Let's explore!,Українсько-англійський,,,,АРТ,2018.0,9786170945556.0,Іноземні мови
,Живи та вчись. Не можу сидіти на місці,Українська мова,,,,Кенгуру,2018.0,9786170942586.0,Довкілля
,"Шукай, клей, читай. Пригоди у місті",Українська мова,,,,Кенгуру,2019.0,9789667493110.0,"Читання, мовлення, логопедія"
,Математика. Вмію додавати,Українська мова,,,,АРТ,2018.0,9786170940599.0,"Творчість, музичне виховання"
,Розгорнутий календариний план. Різновікова група 3–5 років. ГРУДЕНЬ,Українська мова,,,,Ранок,2019.0,9786170949813.0,Методика для вихователів
,"Шукай, клей, читай. Підводні пригоди",Українська мова,,,,Кенгуру,2019.0,9789667493127.0,"Читання, мовлення, логопедія"
,ДжоIQ. Візьми із собою в дорогу.Цікаві завдання для кмітливого малюка,Українська мова,,,,Кенгуру,2019.0,9789667490553.0,Розвиток загальних здібностей
